Date,Rendement,Rentabilite
2013-09-04,-1.3938284390547942e-05,-0.004702674020465638
2013-09-05,3.374061621184501e-07,0.00011385122646979897
2013-09-06,7.739257424481708e-06,0.002618260794227044
2013-09-09,3.121547922812803e-05,0.010672524133781952
2013-09-10,9.598508090964432e-05,0.03392404444803365
2013-09-11,2.619503193765327e-05,0.009344142916438434
2013-09-12,-1.8988738352973754e-05,-0.006728236765834054
2013-09-13,5.900063432642371e-05,0.021349392939524727
2013-09-16,5.5606108305464085e-06,0.002016142621412533
2013-09-17,3.204484524064236e-05,0.011754507618500748
2013-09-18,2.893847733774691e-05,0.010728312172536137
2013-09-19,1.4724309181226433e-05,0.00548851723456208
2013-09-20,5.573934587398225e-05,0.021215412706256112
2013-09-23,-3.476683347289329e-05,-0.013060970122714975
2013-09-24,-4.0033500805200445e-05,-0.014817856574592428
2013-09-25,-2.5172611934790013e-05,-0.009231751695414675
2013-09-26,2.8251686272539235e-05,0.010468844711956398
2013-09-27,-7.1485766418219e-06,-0.0026419904861272056
2013-09-30,-2.7684643753322995e-05,-0.010128694744763512
2013-10-01,3.0071695636825355e-05,0.011123739932162228
2013-10-02,-1.9784127047852127e-05,-0.007265410873761473
2013-10-03,-4.588211055753088e-05,-0.016571791817574462
2013-10-04,2.667348236346021e-05,0.009727177060417973
2013-10-07,-6.124219547798929e-05,-0.0218483064541927
2013-10-08,-5.851960417090769e-05,-0.020452444361322257
2013-10-09,2.060207027413365e-05,0.007252290011982308
2013-10-10,7.806748926887095e-05,0.028253210268708667
2013-10-11,4.5699343960401066e-05,0.016815524239479566
2013-10-14,1.74685492777536e-05,0.006469081452503608
2013-10-15,-2.9287683731865934e-05,-0.010730280239563097
2013-10-16,5.959846966619815e-05,0.02232014087443179
2013-10-17,3.578214158317164e-05,0.013581761797055267
2013-10-18,2.8596282847889067e-05,0.010972715709920653
2013-10-21,-5.355447562244618e-06,-0.0020507533023888676
2013-10-22,-7.85565969171539e-07,-0.0003007255779667834
2013-10-23,-1.4353631987165894e-05,-0.005464898686492634
2013-10-24,5.2172839703730886e-05,0.020264350425303862
2013-10-25,1.9067697233586215e-06,0.0007411507695262549
2013-10-28,2.5402314002158833e-07,9.874707937960709e-05
2013-10-29,1.4648219991871898e-05,0.005726682886133276
2013-10-30,-5.284410080813259e-06,-0.002061688640398165
2013-10-31,-9.342346003303348e-05,-0.03517339598480983
2013-11-01,3.3296143357059806e-05,0.012694098502639152
2013-11-04,-3.668576329235132e-05,-0.013794468450579
2013-11-05,1.2834873081828149e-05,0.004849409559977343
2013-11-06,2.2000923058295485e-05,0.00838193404359336
2013-11-07,-3.918712091025329e-05,-0.014711079393043787
2013-11-08,2.9498540534918143e-05,0.011197270085664943
2013-11-11,1.299026955904946e-05,0.004955246560849676
2013-11-12,-1.3256714204727368e-05,-0.005031573570731048
2013-11-13,1.9930187709504726e-05,0.007635807526691654
2013-11-14,4.8376849063550774e-06,0.0018568749258714393
2013-11-15,2.3922591351277288e-05,0.00926699029057683
2013-11-18,-2.7189335164371686e-05,-0.01042322893912474
2013-11-19,-3.325670648399682e-05,-0.012589534845553628
2013-11-20,9.759169273019547e-06,0.003708021492592429
2013-11-21,4.568025243078483e-05,0.01766126676565514
2013-11-22,6.543231320934089e-06,0.002536179658085434
2013-11-25,-2.4338114125800784e-06,-0.0009424694338151019
2013-11-26,2.0227054387775182e-05,0.007894242802419288
2013-11-27,5.9186865846673605e-06,0.0023152740324966113
2013-11-29,-6.676231824197747e-06,-0.002604842808617183
2013-12-02,2.0919519649262478e-05,0.00822892109243992
2013-12-03,-4.269897344729344e-05,-0.01652005479658382
2013-12-04,1.2653936949897294e-05,0.0049197171339759645
2013-12-05,-1.3167817849462905e-05,-0.005093566357851442
2013-12-06,2.0543017087706062e-06,0.0007952722879265912
2013-12-09,-3.5971679941129355e-06,-0.0013906284257342483
2013-12-10,-2.8089094175876243e-05,-0.010742906297410147
2013-12-11,7.941292326088317e-05,0.03131844416229207
2013-12-12,-2.7740242480016147e-05,-0.01082225546177399
2013-12-13,4.858119493687563e-05,0.01931716161176747
2013-12-16,4.733060409395443e-06,0.0018855200974463666
2013-12-17,6.490468915991829e-05,0.026539032246319965
2013-12-18,2.3907206672641386e-05,0.009871503924140376
2013-12-19,8.201756471912671e-06,0.0033980322649465734
2013-12-20,-1.232333182912407e-06,-0.0005103030477331421
2013-12-23,2.287183421702523e-05,0.009561233643727617
2013-12-24,7.673913321108298e-06,0.0032182412664375996
2013-12-26,1.59564076972873e-05,0.006736570863876133
2013-12-27,-5.728372643946317e-06,-0.0024126311882661134
2013-12-30,1.3359155856045379e-05,0.005658190038543755
2013-12-31,1.8811357420921334e-05,0.00803112406395304
2014-01-02,-1.7740538202809288e-05,-0.007517291463297186
2014-01-03,1.6044131407566114e-06,0.0006803067343027207
2014-01-06,-1.430215752042758e-05,-0.006028047861987709
2014-01-07,1.8037337930146024e-05,0.007660306363995643
2014-01-08,7.54093722544558e-06,0.0032128138368688387
2014-01-09,-3.2865870092660177e-06,-0.0013983005371487776
2014-01-10,-8.310239121568983e-06,-0.003523248727698024
2014-01-13,-2.4085457090418393e-05,-0.010108651097211567
2014-01-14,4.0225945775490526e-05,0.017171336041709707
2014-01-15,1.1648266092936221e-05,0.0049970513651272285
2014-01-16,-2.096579252317085e-05,-0.00891442306817557
2014-01-17,0.00010569795463057227,0.047046221920901916
2014-01-21,-2.4271785810384197e-06,-0.001079177975376628
2014-01-22,1.0255459244126039e-05,0.004580599959739975
